Date,Open,High,Low,Close,Adj Close,Volume
2022-08-08,2.640000,2.650000,2.435000,2.460000,2.460000,386000
2022-08-09,2.460000,2.470000,2.310000,2.360000,2.360000,278500
2022-08-10,2.420000,2.650000,2.410000,2.600000,2.600000,620500
2022-08-11,2.620000,2.720000,2.530000,2.640000,2.640000,822100
2022-08-12,2.700000,2.700000,2.610000,2.650000,2.650000,330500
2022-08-15,2.670000,2.960000,2.640000,2.950000,2.950000,1249300
2022-08-16,2.710000,2.900000,2.220000,2.240000,2.240000,2219300
2022-08-17,2.310000,2.310000,1.990000,2.060000,2.060000,1261000
2022-08-18,2.040000,2.050000,1.840000,1.850000,1.850000,2002000
2022-08-19,1.820000,1.870000,1.790000,1.795000,1.795000,563300
2022-08-22,1.800000,1.830000,1.700000,1.770000,1.770000,1117700
2022-08-23,1.740000,1.830000,1.700000,1.720000,1.720000,869500
2022-08-24,1.770000,1.800000,1.720000,1.750000,1.750000,799600
2022-08-25,1.750000,1.805000,1.740000,1.790000,1.790000,697200
2022-08-26,1.800000,1.825000,1.725000,1.770000,1.770000,702000
2022-08-29,1.740000,1.790000,1.650000,1.670000,1.670000,662700
2022-08-30,1.670000,1.710000,1.620000,1.640000,1.640000,856200
2022-08-31,1.640000,1.680000,1.510000,1.540000,1.540000,3261400
2022-09-01,1.510000,1.550000,1.480000,1.520000,1.520000,901000
2022-09-02,1.540000,1.570000,1.480000,1.500000,1.500000,686000
2022-09-06,1.520000,1.590000,1.475000,1.530000,1.530000,644400
2022-09-07,1.560000,1.645000,1.530000,1.600000,1.600000,664300
2022-09-08,1.600000,1.600000,1.420000,1.460000,1.460000,832100
2022-09-09,1.480000,1.540000,1.480000,1.510000,1.510000,640900
2022-09-12,1.510000,1.580000,1.470000,1.540000,1.540000,646200
2022-09-13,1.510000,1.520000,1.410000,1.420000,1.420000,523900
2022-09-14,1.430000,1.460000,1.360000,1.440000,1.440000,670500
2022-09-15,1.440000,1.460000,1.380000,1.380000,1.380000,556700
2022-09-16,1.380000,1.390000,1.300000,1.330000,1.330000,1113200
2022-09-19,1.330000,1.390000,1.260000,1.310000,1.310000,574200
2022-09-20,1.320000,1.320000,1.220000,1.240000,1.240000,440300
2022-09-21,1.240000,1.240000,1.160000,1.180000,1.180000,477800
2022-09-22,1.180000,1.420000,1.100000,1.160000,1.160000,4577400
2022-09-23,1.100000,1.230000,1.064000,1.220000,1.220000,1025600
2022-09-26,1.220000,1.255000,1.170000,1.190000,1.190000,428600
2022-09-27,1.180000,1.225000,1.140000,1.170000,1.170000,419000
2022-09-28,1.160000,1.250000,1.150000,1.220000,1.220000,466100
2022-09-29,1.220000,1.220000,1.110000,1.130000,1.130000,402200
2022-09-30,1.140000,1.190000,1.100000,1.110000,1.110000,377300
2022-10-03,1.140000,1.150000,1.060000,1.110000,1.110000,505700
2022-10-04,1.190000,1.190000,1.120000,1.150000,1.150000,726100
2022-10-05,1.150000,1.180000,1.085000,1.170000,1.170000,458600
2022-10-06,1.130000,1.190000,1.130000,1.180000,1.180000,389200
2022-10-07,1.160000,1.190000,1.150000,1.170000,1.170000,244600
2022-10-10,1.180000,1.180000,1.120000,1.140000,1.140000,382000
2022-10-11,1.140000,1.140000,1.060000,1.070000,1.070000,391500
2022-10-12,1.080000,1.080000,1.009000,1.040000,1.040000,402900
2022-10-13,1.020000,1.040000,0.955000,1.020000,1.020000,487800
2022-10-14,1.030000,1.030000,0.868000,0.896000,0.896000,855700
2022-10-17,0.941000,0.941000,0.812000,0.848000,0.848000,1034500
2022-10-18,0.850000,0.869000,0.797000,0.850000,0.850000,672400
2022-10-19,0.854000,0.854000,0.809000,0.831000,0.831000,519700
2022-10-20,0.833000,0.890000,0.820000,0.845000,0.845000,398800
2022-10-21,0.860000,0.860000,0.815000,0.840000,0.840000,408900
2022-10-24,0.870000,0.870000,0.810000,0.835000,0.835000,379200
2022-10-25,0.840000,0.914000,0.830000,0.900000,0.900000,587200
2022-10-26,0.900000,0.963000,0.870000,0.925000,0.925000,568300
2022-10-27,0.925000,0.955000,0.875000,0.877000,0.877000,220900
2022-10-28,0.870000,0.930000,0.868000,0.900000,0.900000,360500
2022-10-31,0.900000,0.925000,0.860000,0.871000,0.871000,251600
2022-11-01,0.897000,0.920000,0.877000,0.892000,0.892000,324600
2022-11-02,0.872000,0.898000,0.790000,0.816000,0.816000,649600
2022-11-03,0.850000,0.860000,0.800000,0.818000,0.818000,271400
2022-11-04,0.850000,0.850000,0.760000,0.780000,0.780000,420400
2022-11-07,0.800000,0.800000,0.760000,0.790000,0.790000,336200
2022-11-08,0.799000,0.860000,0.790000,0.801000,0.801000,766700
2022-11-09,0.813000,0.850000,0.753000,0.760000,0.760000,417600
2022-11-10,0.793000,0.810000,0.761000,0.785000,0.785000,707200
2022-11-11,0.800000,0.830000,0.780000,0.794000,0.794000,788300
2022-11-14,0.810000,0.890000,0.790000,0.859000,0.859000,1085300
2022-11-15,0.860000,1.100000,0.860000,0.960000,0.960000,2099500
2022-11-16,0.973000,0.986000,0.858000,0.873000,0.873000,1131500
2022-11-17,0.840000,0.880000,0.830000,0.849000,0.849000,503500
2022-11-18,0.880000,0.940000,0.840000,0.851000,0.851000,741000
2022-11-21,0.830000,0.850000,0.670000,0.753000,0.753000,1315700
2022-11-22,0.773000,0.780000,0.722000,0.770000,0.770000,412200
2022-11-23,0.783000,0.849000,0.750000,0.833000,0.833000,358900
2022-11-25,0.835000,1.300000,0.835000,1.250000,1.250000,14285400
2022-11-28,1.120000,1.160000,1.100000,1.140000,1.140000,2279900
2022-11-29,1.100000,1.100000,0.874000,0.911000,0.911000,1715900
2022-11-30,0.933000,0.975000,0.858000,0.890000,0.890000,2712000
2022-12-01,0.915000,0.992000,0.907000,0.911000,0.911000,787900
2022-12-02,0.893000,1.110000,0.890000,1.090000,1.090000,1240000
2022-12-05,1.100000,1.130000,1.020000,1.040000,1.040000,925800
2022-12-06,1.020000,1.040000,0.924000,0.943000,0.943000,612100
2022-12-07,0.950000,1.010000,0.913000,0.914000,0.914000,667300
2022-12-08,0.958000,0.958000,0.875000,0.900000,0.900000,673800
2022-12-09,0.910000,1.030000,0.880000,0.935000,0.935000,451600
2022-12-12,0.900000,0.948000,0.880000,0.889000,0.889000,523400
2022-12-13,0.960000,0.962000,0.840000,0.850000,0.850000,661900
2022-12-14,0.867000,0.901000,0.811000,0.829000,0.829000,613600
2022-12-15,0.807000,0.857000,0.745000,0.793000,0.793000,867700
2022-12-16,0.790000,0.837000,0.767000,0.790000,0.790000,5789400
2022-12-19,0.806000,0.830000,0.689000,0.690000,0.690000,697400
2022-12-20,0.690000,0.722000,0.654000,0.677000,0.677000,474300
2022-12-21,0.684000,0.684000,0.460000,0.562000,0.562000,3020700
2022-12-22,0.570000,0.570000,0.470000,0.501000,0.501000,924500
2022-12-23,0.530000,0.570000,0.500000,0.541000,0.541000,791500
2022-12-27,0.550000,0.550000,0.470000,0.502000,0.502000,791900
2022-12-28,0.540000,0.540000,0.472000,0.500000,0.500000,477500
2022-12-29,0.495000,0.537000,0.485000,0.500000,0.500000,1066800
2022-12-30,0.500000,0.535000,0.475000,0.481000,0.481000,1105100
2023-01-03,0.520000,0.580000,0.510000,0.549000,0.549000,674700
2023-01-04,0.550000,0.613000,0.535000,0.596000,0.596000,511300
2023-01-05,0.596000,0.603000,0.535000,0.557000,0.557000,416900
2023-01-06,0.590000,0.590000,0.523000,0.551000,0.551000,475800
2023-01-09,0.573000,0.606000,0.548000,0.572000,0.572000,665000
2023-01-10,0.567000,0.596000,0.551000,0.580000,0.580000,423700
2023-01-11,0.606000,0.606000,0.580000,0.596000,0.596000,447900
2023-01-12,0.603000,0.626000,0.560000,0.618000,0.618000,514800
2023-01-13,0.618000,0.641000,0.590000,0.626000,0.626000,377700
2023-01-17,0.680000,0.705000,0.657000,0.700000,0.700000,530700
2023-01-18,0.720000,0.749000,0.680000,0.691000,0.691000,420600
2023-01-19,0.686000,0.700000,0.609000,0.609000,0.609000,638500
2023-01-20,0.642000,0.642000,0.600000,0.617000,0.617000,308600
2023-01-23,0.638000,0.705000,0.610000,0.668000,0.668000,813000
2023-01-24,0.666000,0.687000,0.640000,0.650000,0.650000,371700
2023-01-25,0.650000,0.660000,0.610000,0.625000,0.625000,544000
2023-01-26,0.640000,0.646000,0.620000,0.638000,0.638000,396100
2023-01-27,0.641000,0.685000,0.620000,0.670000,0.670000,505000
2023-01-30,0.661000,0.670000,0.628000,0.628000,0.628000,345600
2023-01-31,0.630000,0.668000,0.621000,0.625000,0.625000,891400
2023-02-01,0.659000,0.749000,0.621000,0.715000,0.715000,1187300
2023-02-02,0.749000,0.820000,0.725000,0.816000,0.816000,1907800
2023-02-03,0.812000,0.920000,0.810000,0.877000,0.877000,954600
2023-02-06,0.896000,0.950000,0.787000,0.814000,0.814000,1109300
2023-02-07,0.843000,0.843000,0.761000,0.810000,0.810000,487200
2023-02-08,0.822000,0.860000,0.790000,0.800000,0.800000,524500
2023-02-09,0.817000,0.840000,0.709000,0.713000,0.713000,639700
2023-02-10,0.701000,0.709000,0.670000,0.696000,0.696000,388300
2023-02-13,0.680000,0.680000,0.650000,0.658000,0.658000,371800
2023-02-14,0.676000,0.719000,0.651000,0.700000,0.700000,565800
2023-02-15,0.715000,0.820000,0.701000,0.782000,0.782000,378500
2023-02-16,0.722000,0.777000,0.700000,0.700000,0.700000,371500
2023-02-17,0.699000,0.702000,0.650000,0.673000,0.673000,457300
2023-02-21,0.670000,0.680000,0.630000,0.640000,0.640000,297100
2023-02-22,0.648000,0.677000,0.621000,0.641000,0.641000,450800
2023-02-23,0.676000,0.676000,0.606000,0.620000,0.620000,446300
2023-02-24,0.610000,0.615000,0.581000,0.600000,0.600000,361900
2023-02-27,0.610000,0.630000,0.590000,0.600000,0.600000,260500
2023-02-28,0.595000,0.637000,0.584000,0.591000,0.591000,676900
2023-03-01,0.585000,0.600000,0.530000,0.543000,0.543000,416700
2023-03-02,0.550000,0.568000,0.510000,0.550000,0.550000,492400
2023-03-03,0.560000,0.606000,0.550000,0.566000,0.566000,545200
2023-03-06,0.570000,0.585000,0.520000,0.539000,0.539000,556900
2023-03-07,0.550000,0.577000,0.520000,0.564000,0.564000,389200
2023-03-08,0.570000,0.580000,0.536000,0.548000,0.548000,559000
2023-03-09,0.547000,0.578000,0.512000,0.517000,0.517000,401600
2023-03-10,0.510000,0.558000,0.462000,0.476000,0.476000,851200
2023-03-13,0.490000,0.510000,0.455000,0.460000,0.460000,466000
2023-03-14,0.474000,0.494000,0.420000,0.429000,0.429000,688600
2023-03-15,0.440000,0.464000,0.425000,0.435000,0.435000,301200
2023-03-16,0.401000,0.460000,0.401000,0.447000,0.447000,313500
2023-03-17,0.421000,0.443000,0.370000,0.370000,0.370000,1027000
2023-03-20,0.390000,0.390000,0.370000,0.384000,0.384000,550800
2023-03-21,0.382000,0.414000,0.374000,0.403000,0.403000,625900
2023-03-22,0.403000,0.407000,0.370000,0.377000,0.377000,535900
2023-03-23,0.396000,0.400000,0.359000,0.363000,0.363000,589700
2023-03-24,0.360000,0.371000,0.300000,0.325000,0.325000,1475600
2023-03-27,0.322000,0.330000,0.290000,0.311000,0.311000,818000
2023-03-28,0.325000,0.325000,0.295000,0.302000,0.302000,756600
2023-03-29,0.320000,0.324000,0.280000,0.294000,0.294000,911000
2023-03-30,0.310000,0.327000,0.295000,0.317000,0.317000,583500
2023-03-31,0.327000,0.327000,0.303000,0.315000,0.315000,928100
2023-04-03,0.305000,0.320000,0.280000,0.284000,0.284000,955100
2023-04-04,0.300000,0.320000,0.290000,0.310000,0.310000,846200
2023-04-05,0.309000,0.309000,0.260000,0.260000,0.260000,1139700
2023-04-06,0.260000,0.261000,0.238000,0.242000,0.242000,761100
2023-04-10,0.240000,0.252000,0.231000,0.252000,0.252000,677400
2023-04-11,0.249000,0.256000,0.241000,0.251000,0.251000,440300
2023-04-12,0.260000,0.273000,0.251000,0.254000,0.254000,955700
2023-04-13,0.265000,0.267000,0.213000,0.242000,0.242000,1401800
2023-04-14,0.241000,0.260000,0.230000,0.237000,0.237000,597900
2023-04-17,0.247000,0.610000,0.240000,0.320000,0.320000,26220400
2023-04-18,0.300000,0.310000,0.251000,0.260000,0.260000,3396000
2023-04-19,0.268000,0.268000,0.230000,0.243000,0.243000,2388400
2023-04-20,0.246000,0.250000,0.220000,0.224000,0.224000,1419300
2023-04-21,0.224000,0.229000,0.200000,0.203000,0.203000,2160900
2023-04-24,0.210000,0.213000,0.193000,0.209000,0.209000,1654100
2023-04-25,0.209000,0.236000,0.197000,0.213000,0.213000,1813200
2023-04-26,0.214000,0.226000,0.190000,0.208000,0.208000,759200
2023-04-27,0.205000,0.214000,0.195000,0.208000,0.208000,653700
2023-04-28,0.196000,0.209000,0.196000,0.199000,0.199000,891500
2023-05-01,0.200000,0.201000,0.185000,0.190000,0.190000,1332300
2023-05-02,0.190000,0.195000,0.179000,0.182000,0.182000,731000
2023-05-03,0.182000,0.186000,0.169000,0.172000,0.172000,992300
2023-05-04,0.172000,0.178000,0.167000,0.170000,0.170000,1189400
2023-05-05,0.176000,0.205000,0.174000,0.186000,0.186000,1562600
2023-05-08,0.190000,0.215000,0.190000,0.210000,0.210000,1333200
2023-05-09,0.212000,0.215000,0.186000,0.193000,0.193000,702200
2023-05-10,0.199000,0.210000,0.194000,0.203000,0.203000,960600
2023-05-11,0.208000,0.216000,0.185000,0.208000,0.208000,771100
2023-05-12,0.185000,0.208000,0.181000,0.187000,0.187000,815100
2023-05-15,0.190000,0.200000,0.180000,0.200000,0.200000,596900
2023-05-16,0.195000,0.204000,0.188000,0.200000,0.200000,530300
2023-05-17,0.194000,0.199000,0.180000,0.182000,0.182000,1546200
2023-05-18,0.183000,0.190000,0.170000,0.173000,0.173000,1809200
2023-05-19,0.179000,0.179000,0.159000,0.162000,0.162000,1919400
2023-05-22,0.171000,0.196000,0.165000,0.190000,0.190000,2330900
2023-05-23,0.190000,0.202000,0.183000,0.200000,0.200000,1449300
2023-05-24,0.200000,0.221000,0.193000,0.210000,0.210000,1807000
2023-05-25,0.203000,0.210000,0.184000,0.187000,0.187000,555500
2023-05-26,0.191000,0.198000,0.166000,0.183000,0.183000,1705900
2023-05-30,0.188000,0.209000,0.182000,0.205000,0.205000,953700
2023-05-31,0.206000,0.230000,0.195000,0.204000,0.204000,2558100
2023-06-01,0.203000,0.219000,0.200000,0.212000,0.212000,823100
2023-06-02,0.220000,0.222000,0.210000,0.222000,0.222000,715500
2023-06-05,0.224000,0.230000,0.171000,0.178000,0.178000,1394400
2023-06-06,0.200000,0.200000,0.175000,0.184000,0.184000,2258700
2023-06-07,0.194000,0.215000,0.185000,0.190000,0.190000,1378500
2023-06-08,0.190000,0.193000,0.181000,0.185000,0.185000,1259400
2023-06-09,0.186000,0.191000,0.183000,0.188000,0.188000,1257300
2023-06-12,0.193000,0.196000,0.176000,0.180000,0.180000,1376000
2023-06-13,0.182000,0.202000,0.173000,0.198000,0.198000,2171700
2023-06-14,0.195000,0.210000,0.189000,0.207000,0.207000,1520500
2023-06-15,0.208000,0.230000,0.198000,0.230000,0.230000,2141600
2023-06-16,0.233000,0.233000,0.195000,0.196000,0.196000,4961600
2023-06-20,0.200000,0.200000,0.180000,0.186000,0.186000,2307000
2023-06-21,0.190000,0.190000,0.173000,0.175000,0.175000,2512400
2023-06-22,0.179000,0.191000,0.176000,0.185000,0.185000,1934000
2023-06-23,0.185000,0.185000,0.174000,0.176000,0.176000,8607000
2023-06-26,0.175000,0.183000,0.175000,0.178000,0.178000,593800
2023-06-27,0.183000,0.183000,0.170000,0.177000,0.177000,901200
2023-06-28,0.175000,0.189000,0.175000,0.182000,0.182000,1048500
2023-06-29,0.180000,0.201000,0.180000,0.192000,0.192000,1570500
2023-06-30,0.187000,0.197000,0.180000,0.180000,0.180000,711300
2023-07-03,0.190000,0.199000,0.189000,0.198000,0.198000,588900
2023-07-05,0.184000,0.198000,0.174000,0.192000,0.192000,1032600
2023-07-06,0.192000,0.195000,0.180000,0.181000,0.181000,1124800
2023-07-07,0.185000,0.190000,0.183000,0.188000,0.188000,357800
